iteration,latency (ms),total number of bytes sent,total number of bytes recv,tokens per expert
16,10.709343910217285,0,92147712,"[3222, 736, 701, 607, 882, 317, 1573, 447, 761, 508, 1015, 3134, 3606, 285, 565, 1105, 488, 232, 344, 535, 349, 1193, 902, 1138, 1022, 998, 527, 448, 870, 333, 714, 439]"
17,10.701984405517578,0,92116992,"[3100, 766, 607, 679, 814, 334, 1489, 448, 866, 468, 996, 3143, 3527, 306, 589, 1074, 533, 255, 326, 563, 428, 1282, 956, 1182, 981, 937, 535, 332, 956, 304, 798, 412]"
18,10.722240447998047,0,92101632,"[3125, 743, 602, 641, 919, 295, 1664, 411, 874, 530, 919, 3117, 3843, 257, 584, 1021, 551, 231, 318, 429, 364, 1305, 891, 991, 930, 971, 585, 430, 867, 349, 775, 449]"
19,10.72275161743164,0,92126208,"[3097, 744, 702, 693, 979, 353, 1568, 506, 781, 463, 968, 3000, 3659, 291, 684, 994, 477, 260, 278, 489, 442, 1296, 893, 996, 975, 1027, 496, 368, 948, 334, 819, 409]"
20,10.816736221313477,0,92153856,"[3299, 822, 691, 548, 956, 315, 1472, 434, 832, 531, 846, 3188, 3843, 240, 574, 1094, 469, 223, 312, 549, 329, 1312, 919, 1084, 831, 959, 525, 429, 907, 348, 679, 438]"
21,10.712672233581543,0,92123136,"[2729, 759, 722, 585, 836, 321, 1602, 504, 926, 444, 997, 2985, 3756, 271, 627, 1074, 518, 269, 326, 584, 387, 1320, 1021, 1072, 1004, 961, 559, 345, 936, 292, 810, 446]"
22,10.668607711791992,0,92110848,"[2881, 791, 697, 676, 968, 355, 1640, 476, 838, 515, 1009, 2767, 3436, 302, 673, 1100, 589, 257, 339, 596, 375, 1334, 858, 1044, 1073, 969, 509, 427, 872, 356, 823, 439]"
23,10.68172836303711,0,92147712,"[3060, 697, 674, 581, 834, 353, 1468, 442, 798, 510, 1044, 3057, 3623, 328, 712, 1088, 537, 233, 356, 542, 445, 1370, 938, 1092, 999, 920, 495, 389, 940, 285, 753, 433]"
24,10.892640113830566,0,92107776,"[3011, 745, 681, 661, 877, 347, 1679, 485, 870, 479, 1022, 2900, 3408, 301, 695, 1104, 554, 266, 328, 479, 363, 1258, 934, 1055, 1073, 1035, 500, 332, 886, 379, 840, 436]"
25,10.681407928466797,0,92135424,"[3445, 692, 614, 566, 876, 323, 1493, 523, 799, 459, 854, 3545, 4091, 267, 552, 1023, 531, 205, 260, 502, 332, 1180, 770, 964, 974, 894, 510, 398, 841, 380, 703, 426]"
26,10.777088165283203,0,92132352,"[3352, 723, 653, 604, 963, 249, 1580, 445, 782, 483, 892, 3230, 4081, 258, 592, 1084, 481, 200, 315, 517, 309, 1205, 873, 984, 839, 921, 535, 390, 863, 369, 707, 512]"
27,10.749759674072266,0,92144640,"[3165, 737, 738, 647, 839, 306, 1417, 433, 917, 482, 871, 3369, 4061, 266, 638, 1081, 434, 231, 280, 459, 320, 1173, 876, 1044, 815, 935, 589, 394, 977, 320, 741, 440]"
28,10.723967552185059,0,92120064,"[3133, 802, 657, 600, 909, 317, 1697, 429, 892, 497, 961, 3055, 3822, 251, 622, 1022, 478, 249, 297, 476, 338, 1215, 951, 1077, 935, 915, 575, 412, 917, 369, 736, 381]"
29,26.207839965820312,0,92080128,"[3054, 698, 657, 529, 896, 304, 1640, 464, 818, 551, 1013, 2915, 3749, 323, 627, 1063, 483, 250, 337, 557, 350, 1273, 857, 1086, 1031, 984, 549, 388, 942, 357, 738, 491]"
30,10.737792015075684,0,92132352,"[3165, 824, 763, 665, 928, 294, 1505, 449, 884, 498, 941, 3227, 3857, 267, 574, 1077, 552, 229, 293, 505, 354, 1247, 882, 995, 903, 987, 501, 362, 863, 315, 717, 368]"
31,10.754719734191895,0,92147712,"[2830, 820, 674, 668, 909, 308, 1508, 494, 846, 568, 944, 2950, 3443, 271, 660, 1177, 519, 263, 299, 563, 359, 1354, 916, 1162, 994, 957, 574, 371, 1005, 377, 792, 421]"
32,10.743616104125977,0,92123136,"[3111, 744, 657, 675, 872, 278, 1464, 451, 883, 468, 928, 3182, 4157, 238, 602, 1081, 461, 203, 323, 434, 433, 1250, 952, 1093, 883, 942, 568, 366, 883, 318, 660, 428]"
33,10.739359855651855,0,92135424,"[3154, 714, 671, 643, 812, 382, 1619, 481, 867, 515, 975, 3113, 3784, 287, 534, 1021, 514, 241, 339, 535, 394, 1214, 883, 994, 978, 840, 556, 469, 983, 375, 704, 401]"
34,10.724800109863281,0,92126208,"[2904, 772, 694, 638, 981, 348, 1686, 407, 877, 516, 985, 2915, 3642, 278, 665, 1125, 546, 255, 289, 546, 372, 1275, 1049, 1108, 890, 908, 491, 344, 859, 339, 857, 428]"
35,10.769408226013184,0,92138496,"[3196, 784, 716, 558, 906, 294, 1646, 432, 857, 499, 906, 3197, 3873, 244, 594, 1045, 553, 244, 334, 475, 329, 1320, 883, 1050, 984, 925, 522, 334, 897, 298, 670, 428]"
36,16.647647857666016,0,92160000,"[2853, 732, 687, 541, 932, 378, 1636, 557, 827, 478, 1007, 2959, 3300, 275, 702, 1025, 585, 248, 347, 567, 403, 1332, 992, 1160, 1066, 935, 495, 322, 1002, 323, 890, 444]"
37,10.69814395904541,0,92160000,"[2916, 723, 606, 643, 923, 345, 1572, 476, 938, 579, 980, 2739, 3534, 330, 656, 1007, 519, 254, 323, 495, 353, 1256, 1056, 1176, 941, 1028, 619, 435, 906, 314, 859, 499]"
38,10.662752151489258,0,92098560,"[3068, 772, 630, 600, 974, 285, 1748, 518, 800, 533, 887, 3102, 3792, 284, 587, 999, 505, 226, 316, 511, 331, 1239, 926, 978, 927, 921, 592, 450, 936, 358, 743, 442]"
39,10.714176177978516,0,92141568,"[2878, 729, 840, 645, 1006, 375, 1503, 553, 932, 450, 893, 2910, 3765, 302, 643, 1118, 509, 235, 278, 620, 362, 1298, 812, 1021, 892, 926, 520, 398, 948, 356, 807, 470]"
40,10.686752319335938,0,92126208,"[3081, 695, 729, 546, 837, 311, 1696, 515, 870, 488, 978, 3111, 3892, 281, 660, 1020, 584, 244, 307, 469, 360, 1213, 882, 1100, 960, 874, 566, 384, 892, 348, 716, 380]"
41,10.726783752441406,0,92138496,"[3274, 761, 690, 580, 814, 312, 1427, 386, 894, 575, 911, 3119, 4020, 276, 578, 1055, 489, 234, 328, 424, 340, 1243, 896, 995, 935, 920, 649, 466, 859, 390, 702, 451]"
42,10.669631958007812,0,92073984,"[3120, 752, 670, 613, 895, 306, 1521, 444, 871, 480, 971, 2915, 4006, 313, 609, 1152, 509, 210, 312, 490, 389, 1242, 880, 1054, 884, 945, 515, 415, 957, 405, 697, 430]"
43,10.823552131652832,0,92160000,"[3042, 782, 734, 717, 914, 360, 1661, 406, 853, 535, 929, 3066, 3482, 310, 600, 1153, 501, 242, 359, 484, 352, 1275, 968, 1008, 1064, 929, 540, 361, 908, 315, 792, 358]"
44,10.827872276306152,0,92129280,"[3213, 741, 664, 584, 885, 296, 1463, 469, 979, 538, 899, 3274, 4069, 270, 607, 994, 493, 233, 308, 495, 302, 1115, 926, 1061, 838, 974, 547, 332, 930, 368, 715, 408]"
45,10.865216255187988,0,92113920,"[3529, 776, 635, 574, 784, 267, 1482, 355, 766, 432, 806, 3689, 4170, 272, 695, 996, 488, 223, 287, 482, 340, 1115, 874, 990, 873, 920, 557, 336, 879, 333, 716, 344]"
46,10.73641586303711,0,92153856,"[3589, 757, 651, 565, 856, 266, 1330, 525, 827, 459, 901, 3488, 4041, 233, 533, 1034, 485, 227, 306, 488, 345, 1244, 904, 1023, 838, 826, 506, 403, 856, 329, 760, 403]"
47,10.686176300048828,0,92150784,"[3031, 748, 645, 534, 1016, 286, 1544, 452, 952, 495, 1027, 3022, 3511, 296, 658, 1091, 494, 257, 317, 570, 383, 1227, 924, 1145, 959, 987, 471, 362, 1001, 338, 771, 483]"
48,10.86905574798584,0,92156928,"[2971, 779, 659, 593, 831, 323, 1473, 567, 889, 479, 1062, 2927, 3393, 310, 616, 1114, 605, 252, 346, 517, 400, 1420, 885, 1176, 1082, 918, 499, 359, 962, 331, 796, 465]"
49,10.730912208557129,0,92141568,"[3106, 760, 717, 636, 957, 271, 1512, 460, 843, 545, 899, 3109, 3964, 308, 560, 1079, 452, 248, 321, 468, 355, 1202, 870, 1062, 899, 973, 585, 434, 899, 336, 692, 472]"
50,10.74675178527832,0,92156928,"[3039, 777, 684, 540, 813, 391, 1562, 516, 891, 546, 991, 2867, 3526, 315, 600, 1223, 494, 217, 330, 481, 387, 1320, 891, 1189, 935, 979, 585, 409, 988, 340, 753, 420]"
51,10.696415901184082,0,92116992,"[3468, 789, 643, 569, 960, 280, 1564, 474, 886, 512, 840, 3303, 4116, 242, 553, 1072, 470, 221, 286, 531, 324, 1197, 865, 1028, 928, 835, 522, 347, 766, 320, 647, 428]"
52,10.673503875732422,0,92132352,"[3007, 805, 678, 621, 843, 321, 1421, 466, 814, 477, 998, 2983, 3783, 250, 661, 1092, 484, 226, 300, 548, 321, 1233, 930, 1149, 953, 979, 569, 445, 1011, 388, 782, 453]"
53,10.69206428527832,0,92132352,"[3124, 760, 722, 632, 965, 328, 1550, 402, 878, 499, 1001, 2971, 3824, 286, 548, 1023, 585, 222, 271, 519, 345, 1223, 861, 1035, 903, 1026, 608, 350, 960, 327, 767, 476]"
54,10.661343574523926,0,92138496,"[3350, 726, 656, 587, 814, 331, 1722, 409, 808, 492, 1033, 3045, 3706, 266, 619, 1053, 514, 235, 320, 497, 321, 1271, 945, 957, 964, 960, 538, 426, 834, 318, 822, 454]"
55,11.091775894165039,0,92092416,"[3117, 737, 665, 574, 870, 334, 1497, 466, 834, 490, 941, 3204, 3848, 331, 624, 1031, 502, 258, 323, 506, 366, 1226, 933, 1084, 934, 915, 587, 367, 964, 321, 706, 423]"
56,10.702367782592773,0,92129280,"[3278, 764, 724, 517, 796, 271, 1596, 461, 795, 557, 884, 3103, 3828, 235, 625, 1066, 445, 250, 354, 537, 395, 1229, 998, 1038, 939, 857, 554, 405, 865, 409, 811, 404]"
57,10.609248161315918,0,92160000,"[2996, 797, 792, 623, 1004, 351, 1390, 497, 880, 490, 1008, 2755, 3584, 278, 633, 1052, 514, 233, 322, 449, 367, 1404, 983, 1117, 887, 998, 578, 463, 993, 361, 703, 498]"
58,10.733311653137207,0,92113920,"[3262, 766, 638, 583, 877, 322, 1590, 384, 891, 505, 1005, 3196, 3815, 261, 618, 1042, 528, 240, 303, 510, 416, 1238, 843, 1049, 855, 957, 566, 398, 834, 366, 717, 410]"
59,10.709792137145996,0,92110848,"[3098, 750, 627, 525, 847, 278, 1642, 381, 851, 578, 1039, 2993, 3920, 278, 627, 1094, 527, 208, 344, 582, 345, 1318, 897, 1070, 850, 1056, 551, 406, 864, 274, 733, 431]"
60,10.656255722045898,0,92101632,"[3318, 778, 668, 635, 901, 266, 1504, 361, 864, 562, 963, 3252, 3871, 252, 567, 1006, 563, 237, 316, 425, 366, 1215, 859, 1073, 815, 921, 608, 460, 819, 387, 711, 438]"
61,10.689696311950684,0,92132352,"[3315, 782, 692, 533, 782, 334, 1523, 442, 748, 469, 921, 3544, 3931, 264, 556, 1043, 520, 241, 280, 533, 322, 1217, 926, 1036, 909, 855, 495, 329, 881, 358, 787, 423]"
62,10.680512428283691,0,92089344,"[3094, 756, 613, 610, 885, 355, 1684, 381, 802, 544, 900, 3175, 3630, 221, 637, 971, 571, 249, 340, 562, 403, 1328, 891, 987, 957, 934, 589, 421, 868, 331, 838, 450]"
63,10.71116828918457,0,92092416,"[3106, 764, 606, 537, 844, 366, 1603, 436, 759, 526, 899, 3173, 3977, 345, 621, 992, 499, 241, 312, 453, 340, 1202, 939, 1079, 1024, 863, 582, 413, 943, 343, 769, 422]"
64,10.643072128295898,0,92086272,"[3133, 787, 657, 526, 867, 321, 1531, 451, 942, 501, 897, 3061, 3774, 327, 650, 1100, 512, 249, 242, 568, 356, 1259, 872, 987, 977, 978, 549, 337, 993, 338, 824, 410]"
65,10.662752151489258,0,92144640,"[3337, 808, 732, 615, 838, 245, 1591, 566, 855, 564, 881, 3077, 3941, 275, 554, 970, 510, 229, 308, 500, 308, 1236, 895, 1000, 921, 871, 616, 395, 871, 375, 696, 415]"
66,10.697312355041504,0,92153856,"[3115, 769, 758, 603, 823, 333, 1627, 483, 856, 560, 930, 3077, 3707, 283, 567, 1069, 496, 245, 287, 525, 345, 1296, 920, 1110, 898, 933, 527, 356, 969, 263, 797, 471]"
67,10.685248374938965,0,92135424,"[3227, 733, 745, 565, 856, 283, 1542, 501, 910, 476, 974, 3012, 3825, 279, 579, 1193, 483, 215, 296, 554, 340, 1213, 852, 1042, 951, 960, 559, 475, 808, 320, 777, 447]"
68,10.609919548034668,0,92058624,"[2980, 761, 675, 608, 922, 311, 1575, 539, 884, 556, 956, 2887, 3870, 290, 658, 977, 494, 230, 338, 511, 338, 1238, 981, 1103, 978, 889, 559, 344, 927, 357, 804, 427]"
69,10.715776443481445,0,92150784,"[3064, 727, 696, 556, 928, 340, 1510, 470, 912, 565, 876, 3068, 3750, 242, 659, 1035, 568, 226, 350, 487, 325, 1262, 957, 1107, 952, 901, 575, 351, 955, 423, 773, 387]"
70,10.614303588867188,0,92123136,"[3066, 695, 708, 611, 969, 355, 1547, 558, 964, 548, 982, 3104, 3967, 264, 579, 979, 477, 227, 312, 465, 356, 1250, 824, 1010, 901, 970, 542, 430, 906, 329, 668, 425]"
71,10.66921615600586,0,92110848,"[3087, 792, 710, 591, 862, 306, 1560, 472, 797, 485, 875, 3204, 3719, 354, 631, 1034, 507, 233, 278, 533, 433, 1261, 887, 1004, 982, 879, 566, 394, 905, 349, 850, 444]"
72,10.66966438293457,0,92141568,"[3308, 737, 674, 590, 825, 324, 1528, 481, 907, 564, 907, 2930, 3706, 271, 680, 1047, 459, 219, 336, 479, 330, 1297, 948, 1149, 891, 912, 607, 428, 955, 386, 709, 410]"
73,10.71555233001709,0,92144640,"[2998, 762, 699, 647, 816, 311, 1486, 459, 865, 503, 1000, 3016, 3886, 278, 641, 1062, 553, 250, 293, 461, 368, 1259, 855, 1107, 1029, 965, 511, 352, 944, 339, 830, 450]"
74,10.686079978942871,0,92153856,"[3420, 740, 762, 578, 961, 294, 1480, 468, 851, 510, 826, 3311, 3892, 254, 629, 1042, 432, 219, 303, 500, 311, 1224, 837, 953, 930, 891, 529, 402, 944, 356, 707, 442]"
75,10.642623901367188,0,92147712,"[2738, 845, 765, 583, 899, 338, 1738, 490, 874, 455, 990, 2857, 3717, 327, 670, 1096, 546, 243, 322, 493, 376, 1273, 942, 976, 967, 973, 532, 370, 942, 338, 840, 481]"
76,10.70479965209961,0,92153856,"[2941, 721, 668, 541, 835, 385, 1518, 510, 770, 534, 1096, 3124, 3274, 304, 655, 1058, 527, 253, 316, 545, 423, 1368, 907, 1106, 1031, 1049, 600, 402, 960, 352, 800, 425]"
77,10.711135864257812,0,92153856,"[3313, 767, 692, 657, 918, 280, 1568, 429, 954, 435, 898, 3212, 3864, 249, 653, 927, 441, 225, 307, 477, 334, 1307, 940, 998, 919, 910, 498, 398, 874, 371, 761, 422]"
78,10.73465633392334,0,92113920,"[3334, 727, 700, 671, 917, 290, 1620, 380, 927, 476, 1058, 2668, 3753, 279, 643, 1107, 526, 235, 337, 503, 337, 1276, 863, 1139, 889, 939, 572, 398, 873, 404, 731, 413]"
79,10.725983619689941,0,92129280,"[3574, 699, 678, 562, 905, 290, 1298, 557, 848, 417, 952, 3773, 4028, 262, 577, 1234, 372, 214, 239, 445, 363, 1196, 746, 940, 806, 873, 518, 488, 804, 268, 662, 402]"
80,10.665535926818848,0,92129280,"[2848, 790, 663, 660, 930, 322, 1555, 435, 808, 610, 1029, 2833, 3558, 326, 648, 1083, 578, 235, 384, 511, 347, 1292, 1012, 1093, 954, 994, 556, 318, 995, 383, 788, 452]"
81,10.712160110473633,0,92132352,"[3453, 733, 640, 595, 859, 314, 1480, 503, 773, 480, 940, 3362, 3815, 296, 642, 968, 481, 241, 320, 464, 371, 1295, 829, 1004, 926, 918, 582, 378, 884, 298, 706, 441]"
82,10.636032104492188,0,92160000,"[3084, 777, 694, 589, 849, 333, 1525, 472, 793, 496, 873, 3034, 3682, 316, 641, 1128, 523, 224, 314, 570, 344, 1197, 933, 1091, 949, 1062, 583, 391, 912, 386, 793, 442]"
83,10.730527877807617,0,92153856,"[3400, 778, 750, 564, 938, 316, 1484, 528, 813, 509, 809, 3257, 3827, 303, 570, 1038, 492, 233, 311, 449, 314, 1171, 880, 953, 1012, 887, 579, 409, 953, 329, 716, 426]"
84,10.638431549072266,0,92135424,"[3512, 808, 691, 614, 908, 309, 1491, 392, 897, 526, 772, 3414, 3950, 217, 625, 1013, 456, 208, 280, 481, 350, 1151, 911, 1026, 825, 892, 579, 451, 845, 311, 712, 375]"
85,10.710975646972656,0,92150784,"[3588, 729, 731, 640, 807, 333, 1449, 397, 748, 528, 848, 3216, 3780, 272, 585, 1140, 506, 221, 332, 471, 320, 1270, 886, 1004, 909, 963, 584, 354, 889, 370, 713, 414]"
86,10.653216361999512,0,92160000,"[3149, 744, 733, 680, 921, 289, 1631, 436, 854, 533, 907, 2963, 3819, 258, 658, 1133, 456, 240, 311, 514, 397, 1234, 949, 1011, 960, 885, 544, 399, 935, 363, 727, 367]"
87,10.613568305969238,0,92160000,"[3023, 754, 690, 596, 883, 326, 1569, 463, 984, 501, 972, 2953, 3860, 320, 630, 1008, 539, 225, 290, 493, 326, 1256, 947, 1178, 843, 897, 547, 384, 948, 396, 761, 438]"
88,10.62713623046875,0,92160000,"[3157, 745, 754, 501, 861, 344, 1502, 410, 809, 547, 1050, 2949, 3567, 269, 734, 1142, 478, 252, 294, 536, 396, 1336, 906, 1168, 925, 969, 541, 370, 928, 325, 765, 470]"
89,10.631423950195312,0,92123136,"[3094, 776, 670, 501, 841, 318, 1451, 410, 904, 516, 1142, 3106, 3833, 273, 646, 1007, 564, 253, 370, 514, 354, 1256, 959, 1083, 992, 931, 495, 360, 902, 278, 764, 425]"
90,10.700927734375,0,92135424,"[3172, 727, 698, 586, 883, 314, 1511, 469, 853, 451, 931, 3263, 3654, 244, 658, 1196, 462, 215, 299, 477, 348, 1239, 952, 1112, 958, 979, 524, 394, 857, 322, 815, 429]"
91,10.650848388671875,0,92160000,"[2953, 738, 728, 704, 893, 353, 1636, 510, 954, 480, 1003, 2723, 3603, 290, 637, 1143, 523, 257, 326, 497, 392, 1286, 957, 976, 984, 997, 547, 371, 948, 387, 729, 475]"
92,10.623807907104492,0,92098560,"[3301, 838, 642, 669, 902, 313, 1432, 376, 822, 475, 905, 3238, 4081, 270, 552, 1086, 505, 226, 319, 487, 340, 1156, 901, 973, 957, 984, 578, 409, 899, 343, 609, 392]"
93,10.596320152282715,0,92092416,"[3193, 645, 602, 647, 885, 356, 1678, 478, 812, 525, 1052, 3230, 3840, 301, 553, 1002, 520, 259, 327, 483, 358, 1264, 849, 979, 1033, 877, 500, 393, 874, 261, 735, 467]"
94,10.608991622924805,0,92144640,"[3134, 763, 704, 586, 931, 304, 1702, 464, 794, 505, 965, 2924, 3723, 252, 684, 1064, 504, 232, 321, 450, 381, 1279, 940, 1093, 1001, 893, 545, 384, 895, 349, 789, 440]"
95,10.60912036895752,0,92160000,"[2895, 828, 646, 560, 992, 263, 1505, 448, 955, 520, 913, 2926, 3682, 331, 696, 1122, 549, 234, 296, 552, 388, 1235, 953, 1175, 882, 1026, 568, 369, 933, 349, 785, 424]"
96,10.601632118225098,0,92077056,"[3227, 792, 709, 672, 953, 308, 1666, 486, 768, 527, 985, 3085, 3799, 272, 650, 1001, 442, 222, 296, 502, 343, 1234, 863, 1014, 886, 905, 564, 491, 894, 340, 659, 418]"
97,10.599264144897461,0,92160000,"[2994, 735, 763, 691, 978, 361, 1613, 475, 925, 541, 887, 2829, 3701, 287, 574, 1166, 518, 222, 334, 561, 362, 1260, 933, 1113, 916, 868, 535, 331, 946, 368, 811, 402]"
98,10.623552322387695,0,92135424,"[3302, 744, 688, 622, 868, 295, 1664, 443, 830, 504, 898, 3424, 3795, 280, 635, 1016, 503, 228, 328, 512, 304, 1237, 812, 1066, 827, 912, 535, 389, 805, 333, 786, 407]"
99,10.630751609802246,0,92150784,"[3375, 764, 729, 532, 788, 277, 1587, 486, 816, 507, 911, 3088, 3881, 305, 576, 1103, 488, 217, 298, 486, 315, 1257, 886, 1050, 880, 1001, 560, 392, 867, 402, 732, 441]"
100,10.623616218566895,0,92160000,"[2927, 706, 753, 605, 971, 306, 1507, 404, 902, 557, 1019, 2770, 3773, 306, 575, 1151, 535, 246, 287, 406, 414, 1325, 838, 1150, 945, 1088, 565, 432, 956, 395, 685, 501]"
101,10.676447868347168,0,92129280,"[3223, 734, 667, 614, 883, 279, 1459, 428, 839, 480, 955, 3348, 3889, 308, 618, 947, 482, 224, 288, 557, 333, 1170, 887, 1135, 913, 961, 517, 439, 969, 363, 679, 402]"
102,10.635392189025879,0,92116992,"[3136, 813, 669, 632, 883, 332, 1624, 508, 842, 455, 909, 2996, 3877, 297, 528, 1111, 488, 231, 253, 508, 345, 1300, 870, 964, 975, 884, 568, 416, 937, 377, 820, 438]"
