iteration,gpu,layer,Before Metadata and 1st Data,Metadata and 1st Data,Before 2nd Data,2nd Data,After 2nd Data,model_type,model
13,0,moe_l3,10.325823783874512,2.2762880325317383,17.075712203979492,1.968224048614502,9.136992454528809,Encoder-Decoder,MegaBlocks
14,0,moe_l3,10.352319717407228,2.2826240062713623,17.015392303466797,1.976256012916565,9.035264015197754,Encoder-Decoder,MegaBlocks
15,0,moe_l3,10.318880081176758,2.27510404586792,17.053695678710938,1.9917759895324707,9.142687797546388,Encoder-Decoder,MegaBlocks
16,0,moe_l3,12.65833568572998,2.290335893630981,17.75276756286621,1.9303040504455569,9.108896255493164,Encoder-Decoder,MegaBlocks
17,0,moe_l3,10.38419246673584,2.318687915802002,17.013151168823242,2.897952079772949,9.119135856628418,Encoder-Decoder,MegaBlocks
18,0,moe_l3,10.400959968566896,2.275871992111206,18.028959274291992,1.9341440200805664,9.104351997375488,Encoder-Decoder,MegaBlocks
19,0,moe_l3,10.399840354919434,2.275775909423828,17.265567779541016,1.932479977607727,9.197248458862305,Encoder-Decoder,MegaBlocks
20,0,moe_l3,10.475744247436523,2.2829439640045166,17.001855850219727,2.632960081100464,9.146559715270996,Encoder-Decoder,MegaBlocks
21,0,moe_l3,10.24112033843994,2.276416063308716,17.049888610839844,1.9892480373382568,9.02678394317627,Encoder-Decoder,MegaBlocks
22,0,moe_l3,10.366944313049316,2.276639938354492,17.088415145874023,1.981888055801392,9.08291244506836,Encoder-Decoder,MegaBlocks
23,0,moe_l3,11.2774076461792,2.311552047729492,17.53366470336914,1.9732799530029297,9.104512214660645,Encoder-Decoder,MegaBlocks
24,0,moe_l3,10.912799835205078,2.30515193939209,17.123807907104492,1.938912034034729,9.102144241333008,Encoder-Decoder,MegaBlocks
25,0,moe_l3,10.3056001663208,2.279007911682129,17.002464294433594,2.0100159645080566,9.063039779663086,Encoder-Decoder,MegaBlocks
26,0,moe_l3,10.390751838684082,2.2792320251464844,17.133024215698242,1.943328022956848,9.61622428894043,Encoder-Decoder,MegaBlocks
27,0,moe_l3,10.323328018188477,5.012832164764404,17.043519973754883,8.351072311401367,9.159647941589355,Encoder-Decoder,MegaBlocks
28,0,moe_l3,10.348352432250977,2.2803521156311035,17.010976791381836,2.110176086425781,9.195584297180176,Encoder-Decoder,MegaBlocks
29,0,moe_l3,10.36252784729004,2.285536050796509,17.060991287231445,1.9345279932022093,9.07084846496582,Encoder-Decoder,MegaBlocks
30,0,moe_l3,10.255488395690918,2.3477439880371094,16.9268798828125,2.045759916305542,9.10416030883789,Encoder-Decoder,MegaBlocks
31,0,moe_l3,10.277440071105955,2.3686399459838867,16.957088470458984,2.002336025238037,9.049951553344728,Encoder-Decoder,MegaBlocks
32,0,moe_l3,10.274208068847656,2.313440084457397,19.458175659179688,2.3212480545043945,9.12399959564209,Encoder-Decoder,MegaBlocks
33,0,moe_l3,10.305343627929688,2.287391901016236,16.98601531982422,2.0317440032958984,9.080575942993164,Encoder-Decoder,MegaBlocks
34,0,moe_l3,10.303999900817873,2.3001279830932617,16.989343643188477,1.977408051490784,9.994112014770508,Encoder-Decoder,MegaBlocks
35,0,moe_l3,10.315008163452148,2.3032000064849854,17.004159927368164,2.047136068344116,9.048288345336914,Encoder-Decoder,MegaBlocks
36,0,moe_l3,10.28508758544922,2.279423952102661,16.93987274169922,1.993695974349976,9.08681583404541,Encoder-Decoder,MegaBlocks
37,0,moe_l3,10.298751831054688,2.25711989402771,16.9814395904541,2.001024007797241,9.065055847167969,Encoder-Decoder,MegaBlocks
38,0,moe_l3,10.351584434509276,2.290463924407959,17.02092742919922,1.973376035690308,9.034272193908691,Encoder-Decoder,MegaBlocks
39,0,moe_l3,10.360095977783203,2.3068161010742188,16.91049575805664,1.9735360145568848,9.111167907714844,Encoder-Decoder,MegaBlocks
40,0,moe_l3,10.349599838256836,2.2682559490203857,16.98531150817871,2.025952100753784,9.035455703735352,Encoder-Decoder,MegaBlocks
41,0,moe_l3,10.33129596710205,2.310015916824341,16.93600082397461,2.127295970916748,9.196928024291992,Encoder-Decoder,MegaBlocks
42,0,moe_l3,10.368512153625488,2.351232051849365,16.927520751953125,2.0689918994903564,9.120672225952148,Encoder-Decoder,MegaBlocks
43,0,moe_l3,10.341024398803713,2.259711980819702,17.00217628479004,2.013535976409912,9.113408088684082,Encoder-Decoder,MegaBlocks
44,0,moe_l3,10.32204818725586,2.26198410987854,16.992671966552734,2.006848096847534,9.064864158630373,Encoder-Decoder,MegaBlocks
45,0,moe_l3,10.341376304626465,2.294624090194702,16.948959350585938,2.0309441089630127,9.042943954467772,Encoder-Decoder,MegaBlocks
46,0,moe_l3,10.356672286987305,2.297152042388916,17.00611114501953,2.014400005340576,9.122719764709473,Encoder-Decoder,MegaBlocks
47,0,moe_l3,10.362688064575195,2.273216009140014,16.961151123046875,2.007200002670288,9.102911949157717,Encoder-Decoder,MegaBlocks
48,0,moe_l3,10.335712432861328,2.3070719242095947,16.99078369140625,1.9973119497299197,9.16921615600586,Encoder-Decoder,MegaBlocks
49,0,moe_l3,10.535103797912598,2.2731521129608154,16.918720245361328,2.1216959953308105,9.130911827087402,Encoder-Decoder,MegaBlocks
50,0,moe_l3,10.310463905334473,2.294975996017456,16.93289566040039,2.0143039226531982,9.12816047668457,Encoder-Decoder,MegaBlocks
51,0,moe_l3,10.359583854675291,2.270015954971313,16.92460823059082,2.0153279304504395,9.101119995117188,Encoder-Decoder,MegaBlocks
52,0,moe_l3,10.315008163452148,2.2705600261688232,16.945568084716797,2.025023937225342,9.132672309875488,Encoder-Decoder,MegaBlocks
53,0,moe_l3,10.3056001663208,2.2854080200195312,16.959007263183594,1.9860800504684448,9.121503829956056,Encoder-Decoder,MegaBlocks
54,0,moe_l3,10.36847972869873,2.2881600856781006,16.945920944213867,2.086496114730835,9.054944038391112,Encoder-Decoder,MegaBlocks
55,0,moe_l3,10.315808296203612,2.278592109680176,16.94585609436035,1.9791680574417116,9.083488464355469,Encoder-Decoder,MegaBlocks
56,0,moe_l3,10.302335739135742,2.265120029449463,16.929792404174805,1.9996479749679563,9.08249568939209,Encoder-Decoder,MegaBlocks
57,0,moe_l3,10.332415580749512,2.2740800380706787,18.00271987915039,1.927199959754944,9.13584041595459,Encoder-Decoder,MegaBlocks
58,0,moe_l3,10.311552047729492,2.2680320739746094,16.927871704101562,1.9962879419326784,9.098079681396484,Encoder-Decoder,MegaBlocks
59,0,moe_l3,10.382816314697266,2.367360115051269,16.972959518432617,2.047679901123047,9.099040031433104,Encoder-Decoder,MegaBlocks
60,0,moe_l3,10.31007957458496,2.3527040481567383,16.971168518066406,2.016063928604126,9.099616050720217,Encoder-Decoder,MegaBlocks
61,0,moe_l3,10.312128067016602,2.2762880325317383,17.14339256286621,1.9311679601669312,9.073984146118164,Encoder-Decoder,MegaBlocks
62,0,moe_l3,10.296480178833008,2.2555840015411377,16.900928497314453,1.97161602973938,9.046079635620115,Encoder-Decoder,MegaBlocks
63,0,moe_l3,10.311039924621582,2.2859199047088623,17.036800384521484,1.933087944984436,9.0513916015625,Encoder-Decoder,MegaBlocks
64,0,moe_l3,10.369024276733398,2.270688056945801,16.894784927368164,2.048640012741089,9.034432411193848,Encoder-Decoder,MegaBlocks
65,0,moe_l3,10.465920448303224,2.275520086288452,16.97920036315918,1.9510719776153564,9.098912239074709,Encoder-Decoder,MegaBlocks
66,0,moe_l3,10.354016304016112,2.2689599990844727,16.93791961669922,2.012511968612671,9.101759910583496,Encoder-Decoder,MegaBlocks
67,0,moe_l3,10.2739839553833,2.281888008117676,16.968896865844727,2.0064001083374023,9.094207763671877,Encoder-Decoder,MegaBlocks
68,0,moe_l3,10.327872276306152,2.3016960620880127,16.956928253173828,1.9376640319824217,9.209440231323242,Encoder-Decoder,MegaBlocks
69,0,moe_l3,10.438143730163574,2.29257607460022,16.855199813842773,2.014688014984131,9.101920127868652,Encoder-Decoder,MegaBlocks
70,0,moe_l3,10.30684757232666,2.277600049972534,16.919776916503906,2.0888960361480717,9.08240032196045,Encoder-Decoder,MegaBlocks
71,0,moe_l3,10.33737564086914,2.2735040187835693,16.960607528686523,1.93014395236969,9.111968040466309,Encoder-Decoder,MegaBlocks
72,0,moe_l3,10.332096099853516,2.273087978363037,16.923423767089844,2.096224069595337,9.043807983398438,Encoder-Decoder,MegaBlocks
73,0,moe_l3,10.674847602844238,2.278527975082397,17.05276870727539,1.92579197883606,9.08191967010498,Encoder-Decoder,MegaBlocks
74,0,moe_l3,10.332287788391112,2.2846720218658447,16.913375854492188,1.996384024620056,9.069184303283691,Encoder-Decoder,MegaBlocks
75,0,moe_l3,10.324095726013184,2.2902719974517822,16.900096893310547,1.9528640508651731,9.064703941345217,Encoder-Decoder,MegaBlocks
76,0,moe_l3,12.220352172851562,2.284480094909668,16.94550323486328,2.0240960121154785,9.149632453918455,Encoder-Decoder,MegaBlocks
77,0,moe_l3,10.324511528015137,2.254271984100342,16.910751342773438,2.039072036743164,9.090271949768066,Encoder-Decoder,MegaBlocks
78,0,moe_l3,10.38982391357422,2.2628159523010254,17.06332778930664,1.9569920301437376,9.115296363830566,Encoder-Decoder,MegaBlocks
79,0,moe_l3,10.347423553466797,2.2953920364379883,16.935327529907227,2.0015039443969727,9.064895629882812,Encoder-Decoder,MegaBlocks
80,0,moe_l3,10.33625602722168,2.281536102294922,16.893312454223633,1.9687999486923216,9.076607704162598,Encoder-Decoder,MegaBlocks
81,0,moe_l3,10.359935760498049,2.296128034591675,16.975360870361328,2.0075840950012207,9.130271911621094,Encoder-Decoder,MegaBlocks
82,0,moe_l3,10.346495628356934,2.2651519775390625,16.915712356567383,2.111232042312622,9.035200119018556,Encoder-Decoder,MegaBlocks
83,0,moe_l3,10.359135627746582,2.2969601154327397,16.974079132080078,1.9374079704284668,9.131551742553713,Encoder-Decoder,MegaBlocks
84,0,moe_l3,10.290911674499512,2.2882239818573,16.93948745727539,1.9716479778289795,9.08198356628418,Encoder-Decoder,MegaBlocks
85,0,moe_l3,13.543295860290527,2.415231943130493,17.019775390625,1.9605439901351929,9.101408004760742,Encoder-Decoder,MegaBlocks
86,0,moe_l3,10.273407936096191,2.285727977752685,17.122560501098633,1.9751039743423464,9.09603214263916,Encoder-Decoder,MegaBlocks
87,0,moe_l3,10.367391586303713,2.2761919498443604,16.90652847290039,2.0339839458465576,9.0665283203125,Encoder-Decoder,MegaBlocks
88,0,moe_l3,10.3221435546875,2.2710399627685547,16.904767990112305,2.03603196144104,9.017312049865724,Encoder-Decoder,MegaBlocks
89,0,moe_l3,10.330559730529783,2.3446080684661865,17.003711700439453,2.1970560550689697,9.182720184326172,Encoder-Decoder,MegaBlocks
90,0,moe_l3,10.33401584625244,2.2683839797973637,16.93222427368164,2.025023937225342,9.104096412658691,Encoder-Decoder,MegaBlocks
91,0,moe_l3,10.337984085083008,2.45305609703064,17.0100154876709,1.9888960123062132,9.089247703552246,Encoder-Decoder,MegaBlocks
92,0,moe_l3,10.315679550170898,2.259615898132324,16.934080123901367,1.982975959777832,9.107551574707031,Encoder-Decoder,MegaBlocks
93,0,moe_l3,10.2871675491333,2.4607999324798584,16.963327407836914,2.205471992492676,9.07049560546875,Encoder-Decoder,MegaBlocks
94,0,moe_l3,10.29593563079834,2.301919937133789,16.952415466308594,1.9782400131225584,9.126879692077637,Encoder-Decoder,MegaBlocks
95,0,moe_l3,9.842495918273926,3.280159950256348,16.647584915161133,2.2572479248046875,8.590239524841309,Encoder-Decoder,MegaBlocks
96,0,moe_l3,9.937600135803224,3.0847361087799072,16.7541446685791,2.224575996398926,8.67244815826416,Encoder-Decoder,MegaBlocks
97,0,moe_l3,9.892895698547363,3.190016031265259,16.746400833129883,2.195391893386841,8.627679824829102,Encoder-Decoder,MegaBlocks
98,0,moe_l3,9.921119689941406,3.255552053451538,16.698240280151367,2.3899199962615967,8.576831817626953,Encoder-Decoder,MegaBlocks
99,0,moe_l3,9.85644817352295,3.386687994003296,16.688064575195312,2.2462079524993896,8.594400405883789,Encoder-Decoder,MegaBlocks
0,0,moe_l3_decode,8.229248046875,0.4288640022277832,14.917951583862305,0.2763839960098266,7.541855812072754,Encoder-Decoder,MegaBlocks
1,0,moe_l3_decode,8.193056106567383,0.4323520064353943,11.464351654052734,0.2931840121746063,7.523647785186768,Encoder-Decoder,MegaBlocks
2,0,moe_l3_decode,8.273695945739746,0.4075520038604736,11.47913646697998,0.2762239873409271,7.643424034118652,Encoder-Decoder,MegaBlocks
3,0,moe_l3_decode,8.283424377441406,0.4459840059280395,11.517024040222168,0.3275519907474518,7.583680152893066,Encoder-Decoder,MegaBlocks
4,0,moe_l3_decode,8.235456466674805,0.7177919745445251,11.472384452819824,0.2646400034427643,7.483039855957031,Encoder-Decoder,MegaBlocks
5,0,moe_l3_decode,8.231040000915527,0.4413760006427765,11.464768409729004,0.2687999904155731,7.537983894348144,Encoder-Decoder,MegaBlocks
6,0,moe_l3_decode,8.229951858520508,2.881216049194336,11.397120475769045,0.9717119932174684,7.538527965545654,Encoder-Decoder,MegaBlocks
7,0,moe_l3_decode,8.240991592407227,0.6024320125579834,11.44825553894043,0.4079039990901947,7.624927997589111,Encoder-Decoder,MegaBlocks
8,0,moe_l3_decode,8.21827220916748,0.5891519784927368,11.377023696899414,0.298880010843277,7.483391761779785,Encoder-Decoder,MegaBlocks
9,0,moe_l3_decode,8.190208435058594,0.4088320136070251,11.39027214050293,0.2549439966678619,7.4712958335876465,Encoder-Decoder,MegaBlocks
10,0,moe_l3_decode,8.270719528198242,0.5301759839057922,214.2631072998047,1.8000320196151731,7.704031944274902,Encoder-Decoder,MegaBlocks
11,0,moe_l3_decode,8.270912170410156,0.4183999896049499,11.470111846923828,0.26419198513031,7.521088123321533,Encoder-Decoder,MegaBlocks
12,0,moe_l3_decode,8.193984031677246,0.4099200069904327,11.363327980041504,0.2463999986648559,7.503456115722656,Encoder-Decoder,MegaBlocks
13,0,moe_l3_decode,8.219840049743652,0.5388479828834534,11.411423683166504,0.4615679979324341,7.649888038635254,Encoder-Decoder,MegaBlocks
14,0,moe_l3_decode,8.3406400680542,0.608735978603363,11.508671760559082,0.3586559891700744,7.571712017059326,Encoder-Decoder,MegaBlocks
15,0,moe_l3_decode,8.25500774383545,0.4172160029411316,11.492351531982422,0.329472005367279,7.567264080047607,Encoder-Decoder,MegaBlocks
16,0,moe_l3_decode,8.209728240966797,0.4166080057621002,11.318495750427246,0.3603520095348358,7.595871925354004,Encoder-Decoder,MegaBlocks
17,0,moe_l3_decode,8.243743896484375,0.419840008020401,11.373408317565918,0.3249599933624267,7.562784194946289,Encoder-Decoder,MegaBlocks
18,0,moe_l3_decode,8.260031700134277,0.4159039855003357,11.399680137634276,0.2873280048370361,7.565023899078369,Encoder-Decoder,MegaBlocks
19,0,moe_l3_decode,8.238752365112305,0.418175995349884,11.371520042419434,0.35139200091362,7.557024002075195,Encoder-Decoder,MegaBlocks
20,0,moe_l3_decode,8.284576416015625,0.4522559940814972,11.41811180114746,0.3504320085048675,7.712096214294434,Encoder-Decoder,MegaBlocks
21,0,moe_l3_decode,8.266400337219238,0.437279999256134,11.873855590820312,0.2064319998025894,7.541632175445557,Encoder-Decoder,MegaBlocks
22,0,moe_l3_decode,8.185471534729004,0.4189760088920593,11.40060806274414,1.8301119804382324,7.447648048400879,Encoder-Decoder,MegaBlocks
23,0,moe_l3_decode,34.16979217529297,1.629184007644653,14.001952171325684,1.6124800443649292,27.367807388305664,Encoder-Decoder,MegaBlocks
24,0,moe_l3_decode,8.254688262939453,0.4144000113010406,11.32908821105957,0.3671999871730804,7.441376209259033,Encoder-Decoder,MegaBlocks
25,0,moe_l3_decode,8.232064247131348,0.659775972366333,11.39350414276123,0.3141759932041168,7.528927803039551,Encoder-Decoder,MegaBlocks
26,0,moe_l3_decode,8.167807579040527,0.4381760060787201,11.450400352478027,0.2631680071353912,8.52233600616455,Encoder-Decoder,MegaBlocks
27,0,moe_l3_decode,8.33011245727539,1.5797760486602783,12.99078369140625,0.4491519927978515,8.278400421142578,Encoder-Decoder,MegaBlocks
28,0,moe_l3_decode,8.28934383392334,0.4062719941139221,11.37667179107666,0.3138560056686401,7.531871795654297,Encoder-Decoder,MegaBlocks
29,0,moe_l3_decode,8.286399841308594,0.4232639968395233,11.41481590270996,0.4113920032978058,7.531360149383545,Encoder-Decoder,MegaBlocks
30,0,moe_l3_decode,8.209312438964844,0.4392319917678833,11.405664443969728,0.2563520073890686,7.539743900299072,Encoder-Decoder,MegaBlocks
31,0,moe_l3_decode,8.293984413146973,0.4047040045261383,11.4136962890625,0.4516479969024658,7.588863849639893,Encoder-Decoder,MegaBlocks
32,0,moe_l3_decode,8.39350414276123,0.4227840006351471,11.504351615905762,0.5161280035972595,7.589983940124512,Encoder-Decoder,MegaBlocks
33,0,moe_l3_decode,8.211935997009277,0.4205119907855987,11.374688148498535,0.2919360101222992,7.503232002258301,Encoder-Decoder,MegaBlocks
34,0,moe_l3_decode,8.161312103271484,0.4025279879570007,11.32271957397461,1.450719952583313,7.486847877502441,Encoder-Decoder,MegaBlocks
35,0,moe_l3_decode,8.172351837158203,0.4071680009365082,11.432031631469728,0.1966720074415207,7.567615985870361,Encoder-Decoder,MegaBlocks
36,0,moe_l3_decode,8.239744186401367,0.4204800128936767,11.371808052062988,0.3513279855251312,7.535840034484863,Encoder-Decoder,MegaBlocks
37,0,moe_l3_decode,8.232383728027344,0.4212479889392853,11.275168418884276,0.4839040040969848,7.500288009643555,Encoder-Decoder,MegaBlocks
38,0,moe_l3_decode,8.221311569213867,0.4196160137653351,11.28940773010254,0.4355199933052063,7.477312088012695,Encoder-Decoder,MegaBlocks
39,0,moe_l3_decode,8.268287658691406,0.4047679901123047,11.294303894042969,0.4040319919586181,7.546239852905273,Encoder-Decoder,MegaBlocks
40,0,moe_l3_decode,8.258463859558105,0.4049279987812042,11.454143524169922,0.2730560004711151,7.5531840324401855,Encoder-Decoder,MegaBlocks
41,0,moe_l3_decode,8.269311904907227,0.4020479917526245,11.296064376831056,0.4241600036621094,7.562623977661133,Encoder-Decoder,MegaBlocks
42,0,moe_l3_decode,8.245183944702148,0.416128009557724,11.629599571228027,0.6687359809875488,7.550335884094238,Encoder-Decoder,MegaBlocks
43,0,moe_l3_decode,8.238112449645996,0.7066239714622498,11.2325439453125,0.412768006324768,7.528512001037598,Encoder-Decoder,MegaBlocks
44,0,moe_l3_decode,8.36575984954834,0.4197759926319122,11.59545612335205,0.2126719951629638,7.607808113098144,Encoder-Decoder,MegaBlocks
45,0,moe_l3_decode,8.274080276489258,0.4021440148353576,11.37497615814209,0.3933759927749634,7.539743900299072,Encoder-Decoder,MegaBlocks
46,0,moe_l3_decode,8.124768257141113,0.4124799966812134,11.57590389251709,0.2197439968585968,7.78166389465332,Encoder-Decoder,MegaBlocks
47,0,moe_l3_decode,8.330368041992188,0.4014720022678375,11.30953598022461,0.5257599949836731,9.763711929321287,Encoder-Decoder,MegaBlocks
48,0,moe_l3_decode,8.220640182495117,0.4595839977264404,11.35433578491211,0.4382399916648865,7.489312171936035,Encoder-Decoder,MegaBlocks
49,0,moe_l3_decode,8.207136154174805,0.4193600118160248,11.322336196899414,0.3935680091381073,7.768095970153809,Encoder-Decoder,MegaBlocks
50,0,moe_l3_decode,8.156767845153809,0.4132800102233886,11.294464111328123,0.4111360013484955,7.575744152069092,Encoder-Decoder,MegaBlocks
51,0,moe_l3_decode,8.190943717956543,0.4412159919738769,11.238656044006348,0.4180800020694732,7.49126386642456,Encoder-Decoder,MegaBlocks
52,0,moe_l3_decode,8.181856155395508,0.418175995349884,11.253151893615724,0.3855040073394775,7.566463947296143,Encoder-Decoder,MegaBlocks
53,0,moe_l3_decode,8.286304473876953,0.4063040018081665,11.378975868225098,0.3485440015792846,7.600895881652832,Encoder-Decoder,MegaBlocks
54,0,moe_l3_decode,8.17580795288086,0.409631997346878,11.24892807006836,0.3484799861907959,7.447391986846924,Encoder-Decoder,MegaBlocks
55,0,moe_l3_decode,8.297951698303223,0.4261760115623474,11.3220796585083,0.3675839900970459,7.564352035522461,Encoder-Decoder,MegaBlocks
56,0,moe_l3_decode,8.162431716918945,0.4140479862689972,11.211520195007324,0.3908160030841827,7.489503860473633,Encoder-Decoder,MegaBlocks
57,0,moe_l3_decode,8.252479553222656,0.4039359986782074,11.32256031036377,0.5115519762039185,7.569632053375244,Encoder-Decoder,MegaBlocks
58,0,moe_l3_decode,8.221535682678223,0.4124799966812134,11.353504180908203,0.3343999981880188,7.522143840789795,Encoder-Decoder,MegaBlocks
59,0,moe_l3_decode,8.159872055053711,0.4046399891376495,11.284576416015623,0.3707199990749359,7.512800216674805,Encoder-Decoder,MegaBlocks
60,0,moe_l3_decode,8.356736183166504,0.4165439903736114,11.353343963623049,0.3299199938774109,7.54636812210083,Encoder-Decoder,MegaBlocks
61,0,moe_l3_decode,8.179167747497559,0.444703996181488,11.18825626373291,0.4745599925518036,7.424799919128418,Encoder-Decoder,MegaBlocks
62,0,moe_l3_decode,8.297247886657715,0.4016000032424927,11.33347225189209,0.3331519961357116,7.527008056640625,Encoder-Decoder,MegaBlocks
63,0,moe_l3_decode,8.322624206542969,0.4136959910392761,11.35318374633789,0.3848319947719574,7.566656112670898,Encoder-Decoder,MegaBlocks
64,0,moe_l3_decode,8.224287986755371,0.417055994272232,11.330528259277344,0.3839040100574493,7.54201602935791,Encoder-Decoder,MegaBlocks
65,0,moe_l3_decode,8.352640151977539,0.4133119881153106,11.414496421813965,0.3199679851531982,7.61737585067749,Encoder-Decoder,MegaBlocks
66,0,moe_l3_decode,8.181471824645996,0.4083519876003265,11.211584091186523,0.4163199961185455,7.471136093139648,Encoder-Decoder,MegaBlocks
67,0,moe_l3_decode,8.336928367614746,0.4331519901752472,11.447135925292969,0.2954240143299103,7.553664207458496,Encoder-Decoder,MegaBlocks
68,0,moe_l3_decode,8.749119758605957,0.5268480181694031,11.39350414276123,0.2719039916992187,7.600319862365723,Encoder-Decoder,MegaBlocks
69,0,moe_l3_decode,8.2192964553833,0.4002879858016968,11.214879989624023,0.4829440116882324,7.529376029968262,Encoder-Decoder,MegaBlocks
70,0,moe_l3_decode,8.16163158416748,0.4029439985752105,11.310624122619627,0.3453119993209839,7.554751873016357,Encoder-Decoder,MegaBlocks
71,0,moe_l3_decode,8.21020793914795,0.4096640050411224,11.284319877624512,0.4276799857616424,7.569727897644043,Encoder-Decoder,MegaBlocks
72,0,moe_l3_decode,8.244511604309082,0.4209280014038086,11.274208068847656,0.3759360015392303,7.626495838165283,Encoder-Decoder,MegaBlocks
73,0,moe_l3_decode,8.233023643493652,0.4054079949855804,11.243935585021973,0.4159039855003357,7.5531840324401855,Encoder-Decoder,MegaBlocks
74,0,moe_l3_decode,8.210047721862793,0.4100799858570099,11.29856014251709,0.3839359879493713,7.49945592880249,Encoder-Decoder,MegaBlocks
75,0,moe_l3_decode,8.229696273803711,0.4354240000247955,11.43609619140625,0.2107200026512146,7.599487781524658,Encoder-Decoder,MegaBlocks
76,0,moe_l3_decode,8.287679672241211,0.4040000140666961,11.333791732788086,0.3576320111751556,7.638912200927734,Encoder-Decoder,MegaBlocks
77,0,moe_l3_decode,8.338111877441406,0.4006400108337402,11.356415748596191,0.3835839927196502,7.579040050506592,Encoder-Decoder,MegaBlocks
78,0,moe_l3_decode,8.22060775756836,0.4149760007858276,11.284223556518556,0.3386240005493164,7.527488231658935,Encoder-Decoder,MegaBlocks
79,0,moe_l3_decode,8.219103813171387,0.4039359986782074,11.305791854858398,0.3755199909210205,7.552351951599121,Encoder-Decoder,MegaBlocks
80,0,moe_l3_decode,8.31760025024414,0.8482239842414856,11.37775993347168,0.3425599932670593,7.65008020401001,Encoder-Decoder,MegaBlocks
81,0,moe_l3_decode,8.177056312561035,0.4144319891929626,11.221792221069336,0.4271680116653442,7.4530558586120605,Encoder-Decoder,MegaBlocks
82,0,moe_l3_decode,8.233599662780762,0.4236479997634887,11.25391960144043,0.3591040074825287,7.59062385559082,Encoder-Decoder,MegaBlocks
83,0,moe_l3_decode,8.232928276062012,0.4145599901676178,11.309151649475098,0.3507519960403442,7.562560081481934,Encoder-Decoder,MegaBlocks
84,0,moe_l3_decode,8.317024230957031,0.4276160001754761,11.40841579437256,0.3786880075931549,7.515935897827148,Encoder-Decoder,MegaBlocks
85,0,moe_l3_decode,8.2326078414917,0.4118399918079376,11.35647964477539,0.3477439880371094,7.4967041015625,Encoder-Decoder,MegaBlocks
86,0,moe_l3_decode,8.263839721679688,0.4208639860153198,11.326144218444824,0.318015992641449,7.566656112670898,Encoder-Decoder,MegaBlocks
87,0,moe_l3_decode,8.098624229431152,0.412992000579834,11.189855575561523,0.4232319891452789,7.438496112823486,Encoder-Decoder,MegaBlocks
88,0,moe_l3_decode,8.175392150878906,0.4141759872436523,13.327648162841797,0.2066240012645721,7.549600124359131,Encoder-Decoder,MegaBlocks
89,0,moe_l3_decode,8.181535720825195,0.4236800074577331,11.229920387268066,0.3765119910240173,7.541056156158447,Encoder-Decoder,MegaBlocks
90,0,moe_l3_decode,8.278079986572266,0.415008008480072,11.289119720458984,0.3586240112781524,7.531519889831543,Encoder-Decoder,MegaBlocks
91,0,moe_l3_decode,8.258848190307617,0.3992640078067779,11.257375717163086,0.3996799886226654,7.502624034881592,Encoder-Decoder,MegaBlocks
92,0,moe_l3_decode,8.140095710754395,0.4154559969902038,11.233951568603516,0.4036479890346527,7.455840110778809,Encoder-Decoder,MegaBlocks
93,0,moe_l3_decode,8.157695770263672,0.4034880101680755,11.234527587890623,0.3179199993610382,7.536064147949219,Encoder-Decoder,MegaBlocks
94,0,moe_l3_decode,7.94214391708374,1.0707839727401731,11.163135528564451,0.4284160137176513,7.164031982421875,Encoder-Decoder,MegaBlocks
95,0,moe_l3_decode,7.805215835571289,1.2350399494171145,17.46384048461914,0.6240320205688477,7.310431957244873,Encoder-Decoder,MegaBlocks
96,0,moe_l3_decode,7.887167930603027,0.991424024105072,11.725503921508787,2.091200113296509,8.736703872680664,Encoder-Decoder,MegaBlocks
97,0,moe_l3_decode,7.9403839111328125,1.127135992050171,11.055456161499023,0.5932160019874573,7.186240196228027,Encoder-Decoder,MegaBlocks
98,0,moe_l3_decode,8.155808448791504,0.989471971988678,11.21225643157959,0.6750720143318176,7.324927806854248,Encoder-Decoder,MegaBlocks
99,0,moe_l3_decode,7.923999786376953,1.0726079940795898,11.083264350891112,0.6424959897994995,7.313248157501221,Encoder-Decoder,MegaBlocks
0,0,moe_l5,10.407487869262695,2.2736001014709477,16.960800170898438,2.0298240184783936,9.15891170501709,Encoder-Decoder,MegaBlocks
1,0,moe_l5,10.371135711669922,2.3140480518341064,17.07788848876953,1.9718400239944456,9.12492847442627,Encoder-Decoder,MegaBlocks
2,0,moe_l5,14.339263916015623,5.337215900421143,19.53798484802246,1.9422080516815183,9.176575660705566,Encoder-Decoder,MegaBlocks
3,0,moe_l5,10.400351524353027,2.255935907363892,17.340351104736328,1.9695680141448972,9.130592346191406,Encoder-Decoder,MegaBlocks
4,0,moe_l5,10.331839561462402,2.3104639053344727,17.091487884521484,1.9810880422592163,9.191360473632812,Encoder-Decoder,MegaBlocks
5,0,moe_l5,10.333791732788086,2.300960063934326,17.081344604492188,1.980191946029663,9.162400245666504,Encoder-Decoder,MegaBlocks
6,0,moe_l5,10.314496040344238,2.2649600505828857,17.056352615356445,1.9440959692001345,9.156831741333008,Encoder-Decoder,MegaBlocks
7,0,moe_l5,10.333951950073242,2.285696029663086,17.06051254272461,1.967679977416992,9.092639923095703,Encoder-Decoder,MegaBlocks
8,0,moe_l5,10.350015640258787,2.300992012023926,17.08892822265625,1.986016035079956,9.093376159667969,Encoder-Decoder,MegaBlocks
