iteration,latency (ms),gpu,layer,model_type,model
37,29.41814422607422,3,moe_l11_decode,Encoder-Decoder,MegaBlocks
38,27.36265563964844,3,moe_l11_decode,Encoder-Decoder,MegaBlocks
39,27.3505916595459,3,moe_l11_decode,Encoder-Decoder,MegaBlocks
40,27.461408615112305,3,moe_l11_decode,Encoder-Decoder,MegaBlocks
41,27.34723281860352,3,moe_l11_decode,Encoder-Decoder,MegaBlocks
42,27.53536033630371,3,moe_l11_decode,Encoder-Decoder,MegaBlocks
43,27.49907112121582,3,moe_l11_decode,Encoder-Decoder,MegaBlocks
44,27.52025604248047,3,moe_l11_decode,Encoder-Decoder,MegaBlocks
45,28.408031463623047,3,moe_l11_decode,Encoder-Decoder,MegaBlocks
46,27.500608444213867,3,moe_l11_decode,Encoder-Decoder,MegaBlocks
47,27.518592834472656,3,moe_l11_decode,Encoder-Decoder,MegaBlocks
48,27.68473625183105,3,moe_l11_decode,Encoder-Decoder,MegaBlocks
49,56.20982360839844,3,moe_l11_decode,Encoder-Decoder,MegaBlocks
50,27.424480438232425,3,moe_l11_decode,Encoder-Decoder,MegaBlocks
51,27.783552169799805,3,moe_l11_decode,Encoder-Decoder,MegaBlocks
52,27.469087600708008,3,moe_l11_decode,Encoder-Decoder,MegaBlocks
53,27.563615798950195,3,moe_l11_decode,Encoder-Decoder,MegaBlocks
54,27.43984031677246,3,moe_l11_decode,Encoder-Decoder,MegaBlocks
55,27.323904037475582,3,moe_l11_decode,Encoder-Decoder,MegaBlocks
56,27.63372802734375,3,moe_l11_decode,Encoder-Decoder,MegaBlocks
57,27.54713630676269,3,moe_l11_decode,Encoder-Decoder,MegaBlocks
58,27.59833526611328,3,moe_l11_decode,Encoder-Decoder,MegaBlocks
59,27.463327407836918,3,moe_l11_decode,Encoder-Decoder,MegaBlocks
60,29.675167083740234,3,moe_l11_decode,Encoder-Decoder,MegaBlocks
61,27.531679153442383,3,moe_l11_decode,Encoder-Decoder,MegaBlocks
62,27.424480438232425,3,moe_l11_decode,Encoder-Decoder,MegaBlocks
63,27.574207305908203,3,moe_l11_decode,Encoder-Decoder,MegaBlocks
64,27.408735275268555,3,moe_l11_decode,Encoder-Decoder,MegaBlocks
65,27.52848052978516,3,moe_l11_decode,Encoder-Decoder,MegaBlocks
66,27.588703155517575,3,moe_l11_decode,Encoder-Decoder,MegaBlocks
67,27.6232967376709,3,moe_l11_decode,Encoder-Decoder,MegaBlocks
68,27.49030494689941,3,moe_l11_decode,Encoder-Decoder,MegaBlocks
69,27.41907119750977,3,moe_l11_decode,Encoder-Decoder,MegaBlocks
70,27.559680938720703,3,moe_l11_decode,Encoder-Decoder,MegaBlocks
71,27.876863479614254,3,moe_l11_decode,Encoder-Decoder,MegaBlocks
72,27.589279174804688,3,moe_l11_decode,Encoder-Decoder,MegaBlocks
73,27.468095779418945,3,moe_l11_decode,Encoder-Decoder,MegaBlocks
74,27.53395271301269,3,moe_l11_decode,Encoder-Decoder,MegaBlocks
75,27.460512161254883,3,moe_l11_decode,Encoder-Decoder,MegaBlocks
76,27.6296329498291,3,moe_l11_decode,Encoder-Decoder,MegaBlocks
77,27.46454429626465,3,moe_l11_decode,Encoder-Decoder,MegaBlocks
78,27.533695220947266,3,moe_l11_decode,Encoder-Decoder,MegaBlocks
79,27.523231506347656,3,moe_l11_decode,Encoder-Decoder,MegaBlocks
80,27.42959976196289,3,moe_l11_decode,Encoder-Decoder,MegaBlocks
81,28.673791885375977,3,moe_l11_decode,Encoder-Decoder,MegaBlocks
82,27.48729515075684,3,moe_l11_decode,Encoder-Decoder,MegaBlocks
83,27.43603134155273,3,moe_l11_decode,Encoder-Decoder,MegaBlocks
84,27.55174446105957,3,moe_l11_decode,Encoder-Decoder,MegaBlocks
85,27.37286376953125,3,moe_l11_decode,Encoder-Decoder,MegaBlocks
86,27.533824920654297,3,moe_l11_decode,Encoder-Decoder,MegaBlocks
87,27.44256019592285,3,moe_l11_decode,Encoder-Decoder,MegaBlocks
88,27.44870376586914,3,moe_l11_decode,Encoder-Decoder,MegaBlocks
89,27.97385597229004,3,moe_l11_decode,Encoder-Decoder,MegaBlocks
90,27.47907257080078,3,moe_l11_decode,Encoder-Decoder,MegaBlocks
91,27.50176048278809,3,moe_l11_decode,Encoder-Decoder,MegaBlocks
92,27.428543090820312,3,moe_l11_decode,Encoder-Decoder,MegaBlocks
93,27.33446311950684,3,moe_l11_decode,Encoder-Decoder,MegaBlocks
94,27.577312469482425,3,moe_l11_decode,Encoder-Decoder,MegaBlocks
95,27.656959533691406,3,moe_l11_decode,Encoder-Decoder,MegaBlocks
96,27.407072067260746,3,moe_l11_decode,Encoder-Decoder,MegaBlocks
97,27.452800750732425,3,moe_l11_decode,Encoder-Decoder,MegaBlocks
98,27.666784286499023,3,moe_l11_decode,Encoder-Decoder,MegaBlocks
99,27.481664657592773,3,moe_l11_decode,Encoder-Decoder,MegaBlocks
0,29.20521545410156,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
1,27.540063858032227,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
2,30.957408905029297,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
3,27.527711868286133,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
4,28.023008346557617,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
5,27.594751358032227,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
6,27.47721672058105,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
7,27.29769515991211,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
8,27.642784118652344,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
9,27.52783966064453,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
10,30.04380798339844,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
11,28.14303970336914,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
12,27.56732749938965,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
13,27.513824462890625,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
14,27.60697555541992,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
15,30.274080276489254,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
16,29.162080764770508,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
17,27.32383918762207,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
18,27.29487991333008,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
19,27.349952697753903,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
20,27.40790367126465,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
21,27.52137565612793,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
22,27.61689567565918,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
23,27.571231842041016,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
24,27.66556739807129,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
25,27.60985565185547,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
26,27.53376007080078,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
27,27.389312744140625,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
28,27.968095779418945,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
29,27.606143951416016,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
30,27.485824584960938,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
31,27.346303939819336,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
32,27.448448181152344,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
33,27.43494415283203,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
34,27.43680000305176,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
35,27.36191940307617,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
36,27.43164825439453,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
37,27.262208938598636,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
38,27.49603271484375,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
39,27.4880313873291,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
40,27.44041633605957,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
41,27.359519958496094,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
42,27.504640579223636,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
43,27.39036750793457,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
44,27.457504272460938,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
45,28.93369674682617,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
46,27.467967987060547,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
47,27.654111862182617,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
48,170.8822021484375,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
49,27.50921630859375,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
50,29.005311965942383,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
51,27.45599937438965,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
52,27.49734306335449,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
53,27.425952911376957,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
54,27.579967498779297,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
55,27.51193618774414,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
56,27.41801643371582,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
57,27.406591415405277,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
58,27.53104019165039,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
59,27.474271774291992,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
60,27.45238494873047,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
61,27.502687454223636,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
62,27.380863189697266,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
63,27.46384048461914,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
64,27.47299194335937,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
65,27.47599983215332,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
66,27.56476783752441,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
67,27.573375701904297,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
68,27.38172721862793,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
69,27.25340843200684,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
70,27.514848709106445,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
71,27.592735290527344,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
72,27.399168014526367,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
73,27.51107215881348,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
74,27.49603271484375,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
75,28.52448081970215,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
76,27.506271362304688,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
77,27.49273681640625,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
78,27.58585548400879,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
79,27.35433578491211,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
80,27.383520126342773,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
81,27.511455535888672,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
82,27.656991958618164,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
83,27.64579200744629,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
84,29.35391998291016,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
85,28.307552337646484,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
86,27.367647171020508,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
87,27.65247917175293,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
88,27.855712890625,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
89,27.44473648071289,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
90,27.56083106994629,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
91,27.30009651184082,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
92,27.70591926574707,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
93,27.474592208862305,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
94,27.474624633789062,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
95,27.35865592956543,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
96,27.633056640625,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
97,27.49776077270508,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
98,27.453632354736328,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
99,27.545759201049805,3,moe_l1_decode,Encoder-Decoder,MegaBlocks
0,73.65644836425781,3,moe_l3,Encoder-Decoder,MegaBlocks
1,40.99235153198242,3,moe_l3,Encoder-Decoder,MegaBlocks
2,40.876991271972656,3,moe_l3,Encoder-Decoder,MegaBlocks
3,41.087520599365234,3,moe_l3,Encoder-Decoder,MegaBlocks
4,41.156288146972656,3,moe_l3,Encoder-Decoder,MegaBlocks
5,41.8372802734375,3,moe_l3,Encoder-Decoder,MegaBlocks
6,41.279518127441406,3,moe_l3,Encoder-Decoder,MegaBlocks
7,41.23190307617188,3,moe_l3,Encoder-Decoder,MegaBlocks
8,41.359519958496094,3,moe_l3,Encoder-Decoder,MegaBlocks
9,41.50889587402344,3,moe_l3,Encoder-Decoder,MegaBlocks
10,41.56550216674805,3,moe_l3,Encoder-Decoder,MegaBlocks
11,41.34758377075195,3,moe_l3,Encoder-Decoder,MegaBlocks
12,41.14393615722656,3,moe_l3,Encoder-Decoder,MegaBlocks
13,41.11334228515625,3,moe_l3,Encoder-Decoder,MegaBlocks
14,41.22832107543945,3,moe_l3,Encoder-Decoder,MegaBlocks
15,41.06086349487305,3,moe_l3,Encoder-Decoder,MegaBlocks
16,41.14908981323242,3,moe_l3,Encoder-Decoder,MegaBlocks
17,41.04054260253906,3,moe_l3,Encoder-Decoder,MegaBlocks
18,41.22259140014648,3,moe_l3,Encoder-Decoder,MegaBlocks
19,41.09552001953125,3,moe_l3,Encoder-Decoder,MegaBlocks
20,42.23372650146485,3,moe_l3,Encoder-Decoder,MegaBlocks
21,41.28092956542969,3,moe_l3,Encoder-Decoder,MegaBlocks
22,41.317344665527344,3,moe_l3,Encoder-Decoder,MegaBlocks
23,41.09929656982422,3,moe_l3,Encoder-Decoder,MegaBlocks
24,41.13062286376953,3,moe_l3,Encoder-Decoder,MegaBlocks
25,41.04803085327149,3,moe_l3,Encoder-Decoder,MegaBlocks
26,41.90214538574219,3,moe_l3,Encoder-Decoder,MegaBlocks
27,41.36265563964844,3,moe_l3,Encoder-Decoder,MegaBlocks
28,41.12543869018555,3,moe_l3,Encoder-Decoder,MegaBlocks
29,41.330528259277344,3,moe_l3,Encoder-Decoder,MegaBlocks
30,41.25923156738281,3,moe_l3,Encoder-Decoder,MegaBlocks
31,41.15267181396485,3,moe_l3,Encoder-Decoder,MegaBlocks
32,41.062110900878906,3,moe_l3,Encoder-Decoder,MegaBlocks
33,41.30771255493164,3,moe_l3,Encoder-Decoder,MegaBlocks
34,41.084991455078125,3,moe_l3,Encoder-Decoder,MegaBlocks
35,41.07097625732422,3,moe_l3,Encoder-Decoder,MegaBlocks
36,41.42595291137695,3,moe_l3,Encoder-Decoder,MegaBlocks
37,41.243648529052734,3,moe_l3,Encoder-Decoder,MegaBlocks
38,41.06032180786133,3,moe_l3,Encoder-Decoder,MegaBlocks
39,41.022239685058594,3,moe_l3,Encoder-Decoder,MegaBlocks
40,41.2256965637207,3,moe_l3,Encoder-Decoder,MegaBlocks
41,41.12895965576172,3,moe_l3,Encoder-Decoder,MegaBlocks
42,41.05974578857422,3,moe_l3,Encoder-Decoder,MegaBlocks
43,41.16656112670898,3,moe_l3,Encoder-Decoder,MegaBlocks
44,41.12623977661133,3,moe_l3,Encoder-Decoder,MegaBlocks
45,41.106239318847656,3,moe_l3,Encoder-Decoder,MegaBlocks
46,41.10105514526367,3,moe_l3,Encoder-Decoder,MegaBlocks
47,92.2880630493164,3,moe_l3,Encoder-Decoder,MegaBlocks
48,41.14640045166016,3,moe_l3,Encoder-Decoder,MegaBlocks
49,41.217376708984375,3,moe_l3,Encoder-Decoder,MegaBlocks
50,91.36771392822266,3,moe_l3,Encoder-Decoder,MegaBlocks
51,41.15568161010742,3,moe_l3,Encoder-Decoder,MegaBlocks
52,41.24918365478516,3,moe_l3,Encoder-Decoder,MegaBlocks
53,41.06617736816406,3,moe_l3,Encoder-Decoder,MegaBlocks
54,41.15055847167969,3,moe_l3,Encoder-Decoder,MegaBlocks
55,41.09145736694336,3,moe_l3,Encoder-Decoder,MegaBlocks
56,41.22719955444336,3,moe_l3,Encoder-Decoder,MegaBlocks
57,41.10044860839844,3,moe_l3,Encoder-Decoder,MegaBlocks
58,41.20927810668945,3,moe_l3,Encoder-Decoder,MegaBlocks
59,41.85715103149414,3,moe_l3,Encoder-Decoder,MegaBlocks
60,41.34204864501953,3,moe_l3,Encoder-Decoder,MegaBlocks
61,41.74505615234375,3,moe_l3,Encoder-Decoder,MegaBlocks
62,40.849151611328125,3,moe_l3,Encoder-Decoder,MegaBlocks
63,40.87279891967773,3,moe_l3,Encoder-Decoder,MegaBlocks
64,41.17923355102539,3,moe_l3,Encoder-Decoder,MegaBlocks
65,41.08438491821289,3,moe_l3,Encoder-Decoder,MegaBlocks
66,41.22329711914063,3,moe_l3,Encoder-Decoder,MegaBlocks
67,41.300384521484375,3,moe_l3,Encoder-Decoder,MegaBlocks
68,41.08697509765625,3,moe_l3,Encoder-Decoder,MegaBlocks
69,41.18486404418945,3,moe_l3,Encoder-Decoder,MegaBlocks
70,41.5055046081543,3,moe_l3,Encoder-Decoder,MegaBlocks
71,41.2512321472168,3,moe_l3,Encoder-Decoder,MegaBlocks
72,41.1756477355957,3,moe_l3,Encoder-Decoder,MegaBlocks
73,41.32118225097656,3,moe_l3,Encoder-Decoder,MegaBlocks
74,42.791969299316406,3,moe_l3,Encoder-Decoder,MegaBlocks
75,41.044193267822266,3,moe_l3,Encoder-Decoder,MegaBlocks
76,41.06655883789063,3,moe_l3,Encoder-Decoder,MegaBlocks
77,41.12531280517578,3,moe_l3,Encoder-Decoder,MegaBlocks
78,41.396480560302734,3,moe_l3,Encoder-Decoder,MegaBlocks
79,41.17631912231445,3,moe_l3,Encoder-Decoder,MegaBlocks
80,41.18230438232422,3,moe_l3,Encoder-Decoder,MegaBlocks
81,41.16694259643555,3,moe_l3,Encoder-Decoder,MegaBlocks
82,41.337440490722656,3,moe_l3,Encoder-Decoder,MegaBlocks
83,41.11801528930664,3,moe_l3,Encoder-Decoder,MegaBlocks
84,41.18809509277344,3,moe_l3,Encoder-Decoder,MegaBlocks
85,41.21871948242188,3,moe_l3,Encoder-Decoder,MegaBlocks
86,41.23235321044922,3,moe_l3,Encoder-Decoder,MegaBlocks
87,41.15974426269531,3,moe_l3,Encoder-Decoder,MegaBlocks
88,41.174015045166016,3,moe_l3,Encoder-Decoder,MegaBlocks
89,41.12876892089844,3,moe_l3,Encoder-Decoder,MegaBlocks
90,41.227294921875,3,moe_l3,Encoder-Decoder,MegaBlocks
91,41.21263885498047,3,moe_l3,Encoder-Decoder,MegaBlocks
92,41.22441482543945,3,moe_l3,Encoder-Decoder,MegaBlocks
93,41.16640090942383,3,moe_l3,Encoder-Decoder,MegaBlocks
94,41.20764923095703,3,moe_l3,Encoder-Decoder,MegaBlocks
95,41.25113677978516,3,moe_l3,Encoder-Decoder,MegaBlocks
96,41.06243133544922,3,moe_l3,Encoder-Decoder,MegaBlocks
97,41.11747360229492,3,moe_l3,Encoder-Decoder,MegaBlocks
98,41.174049377441406,3,moe_l3,Encoder-Decoder,MegaBlocks
99,41.2782096862793,3,moe_l3,Encoder-Decoder,MegaBlocks
0,28.110336303710938,3,moe_l3_decode,Encoder-Decoder,MegaBlocks
1,27.695968627929688,3,moe_l3_decode,Encoder-Decoder,MegaBlocks
2,27.656736373901367,3,moe_l3_decode,Encoder-Decoder,MegaBlocks
3,27.56131172180176,3,moe_l3_decode,Encoder-Decoder,MegaBlocks
4,27.543296813964844,3,moe_l3_decode,Encoder-Decoder,MegaBlocks
5,27.48240089416504,3,moe_l3_decode,Encoder-Decoder,MegaBlocks
6,27.60182380676269,3,moe_l3_decode,Encoder-Decoder,MegaBlocks
7,27.533855438232425,3,moe_l3_decode,Encoder-Decoder,MegaBlocks
8,27.499135971069336,3,moe_l3_decode,Encoder-Decoder,MegaBlocks
9,27.500736236572266,3,moe_l3_decode,Encoder-Decoder,MegaBlocks
10,182.51632690429688,3,moe_l3_decode,Encoder-Decoder,MegaBlocks
11,27.835840225219727,3,moe_l3_decode,Encoder-Decoder,MegaBlocks
12,28.1297607421875,3,moe_l3_decode,Encoder-Decoder,MegaBlocks
13,27.732383728027344,3,moe_l3_decode,Encoder-Decoder,MegaBlocks
14,27.562047958374023,3,moe_l3_decode,Encoder-Decoder,MegaBlocks
15,27.38431930541992,3,moe_l3_decode,Encoder-Decoder,MegaBlocks
16,27.57225608825684,3,moe_l3_decode,Encoder-Decoder,MegaBlocks
17,27.46086311340332,3,moe_l3_decode,Encoder-Decoder,MegaBlocks
18,27.550464630126957,3,moe_l3_decode,Encoder-Decoder,MegaBlocks
19,27.60883140563965,3,moe_l3_decode,Encoder-Decoder,MegaBlocks
20,27.55731201171875,3,moe_l3_decode,Encoder-Decoder,MegaBlocks
21,27.558591842651367,3,moe_l3_decode,Encoder-Decoder,MegaBlocks
22,27.557151794433597,3,moe_l3_decode,Encoder-Decoder,MegaBlocks
23,27.529823303222656,3,moe_l3_decode,Encoder-Decoder,MegaBlocks
24,27.46460723876953,3,moe_l3_decode,Encoder-Decoder,MegaBlocks
25,27.44883155822754,3,moe_l3_decode,Encoder-Decoder,MegaBlocks
26,27.4257926940918,3,moe_l3_decode,Encoder-Decoder,MegaBlocks
27,27.99395179748535,3,moe_l3_decode,Encoder-Decoder,MegaBlocks
28,27.51916885375977,3,moe_l3_decode,Encoder-Decoder,MegaBlocks
29,27.502912521362305,3,moe_l3_decode,Encoder-Decoder,MegaBlocks
30,27.416767120361328,3,moe_l3_decode,Encoder-Decoder,MegaBlocks
31,27.59894371032715,3,moe_l3_decode,Encoder-Decoder,MegaBlocks
32,27.790752410888672,3,moe_l3_decode,Encoder-Decoder,MegaBlocks
33,27.520288467407227,3,moe_l3_decode,Encoder-Decoder,MegaBlocks
34,27.480064392089844,3,moe_l3_decode,Encoder-Decoder,MegaBlocks
35,27.53667259216309,3,moe_l3_decode,Encoder-Decoder,MegaBlocks
36,27.5262393951416,3,moe_l3_decode,Encoder-Decoder,MegaBlocks
37,27.49129676818848,3,moe_l3_decode,Encoder-Decoder,MegaBlocks
38,27.418975830078125,3,moe_l3_decode,Encoder-Decoder,MegaBlocks
39,27.48569679260254,3,moe_l3_decode,Encoder-Decoder,MegaBlocks
40,27.45414352416992,3,moe_l3_decode,Encoder-Decoder,MegaBlocks
41,27.500831604003903,3,moe_l3_decode,Encoder-Decoder,MegaBlocks
42,27.53068733215332,3,moe_l3_decode,Encoder-Decoder,MegaBlocks
43,27.37680053710937,3,moe_l3_decode,Encoder-Decoder,MegaBlocks
44,27.638208389282227,3,moe_l3_decode,Encoder-Decoder,MegaBlocks
45,30.31407928466797,3,moe_l3_decode,Encoder-Decoder,MegaBlocks
46,27.45155143737793,3,moe_l3_decode,Encoder-Decoder,MegaBlocks
47,27.60335922241211,3,moe_l3_decode,Encoder-Decoder,MegaBlocks
48,27.70089530944824,3,moe_l3_decode,Encoder-Decoder,MegaBlocks
49,27.57036781311035,3,moe_l3_decode,Encoder-Decoder,MegaBlocks
50,27.44278335571289,3,moe_l3_decode,Encoder-Decoder,MegaBlocks
51,27.464256286621094,3,moe_l3_decode,Encoder-Decoder,MegaBlocks
52,27.49907112121582,3,moe_l3_decode,Encoder-Decoder,MegaBlocks
53,28.47321510314941,3,moe_l3_decode,Encoder-Decoder,MegaBlocks
54,27.4738883972168,3,moe_l3_decode,Encoder-Decoder,MegaBlocks
55,27.388959884643555,3,moe_l3_decode,Encoder-Decoder,MegaBlocks
56,27.51398468017578,3,moe_l3_decode,Encoder-Decoder,MegaBlocks
57,27.459360122680664,3,moe_l3_decode,Encoder-Decoder,MegaBlocks
58,27.42582321166992,3,moe_l3_decode,Encoder-Decoder,MegaBlocks
59,27.51475143432617,3,moe_l3_decode,Encoder-Decoder,MegaBlocks
60,27.602304458618164,3,moe_l3_decode,Encoder-Decoder,MegaBlocks
61,27.505695343017575,3,moe_l3_decode,Encoder-Decoder,MegaBlocks
62,27.57257652282715,3,moe_l3_decode,Encoder-Decoder,MegaBlocks
63,27.651487350463867,3,moe_l3_decode,Encoder-Decoder,MegaBlocks
64,27.457632064819336,3,moe_l3_decode,Encoder-Decoder,MegaBlocks
65,27.549535751342773,3,moe_l3_decode,Encoder-Decoder,MegaBlocks
66,27.403039932250977,3,moe_l3_decode,Encoder-Decoder,MegaBlocks
67,27.39910316467285,3,moe_l3_decode,Encoder-Decoder,MegaBlocks
68,27.44780731201172,3,moe_l3_decode,Encoder-Decoder,MegaBlocks
69,27.65523147583008,3,moe_l3_decode,Encoder-Decoder,MegaBlocks
70,27.540063858032227,3,moe_l3_decode,Encoder-Decoder,MegaBlocks
71,27.533344268798828,3,moe_l3_decode,Encoder-Decoder,MegaBlocks
72,30.841503143310547,3,moe_l3_decode,Encoder-Decoder,MegaBlocks
73,27.678016662597656,3,moe_l3_decode,Encoder-Decoder,MegaBlocks
74,27.527551651000977,3,moe_l3_decode,Encoder-Decoder,MegaBlocks
75,27.459936141967773,3,moe_l3_decode,Encoder-Decoder,MegaBlocks
76,27.558080673217773,3,moe_l3_decode,Encoder-Decoder,MegaBlocks
77,27.540096282958984,3,moe_l3_decode,Encoder-Decoder,MegaBlocks
78,27.549535751342773,3,moe_l3_decode,Encoder-Decoder,MegaBlocks
79,27.63711929321289,3,moe_l3_decode,Encoder-Decoder,MegaBlocks
80,27.546432495117188,3,moe_l3_decode,Encoder-Decoder,MegaBlocks
81,27.68489646911621,3,moe_l3_decode,Encoder-Decoder,MegaBlocks
82,27.34492874145508,3,moe_l3_decode,Encoder-Decoder,MegaBlocks
83,27.564512252807617,3,moe_l3_decode,Encoder-Decoder,MegaBlocks
84,27.480831146240234,3,moe_l3_decode,Encoder-Decoder,MegaBlocks
85,27.467967987060547,3,moe_l3_decode,Encoder-Decoder,MegaBlocks
86,27.542335510253903,3,moe_l3_decode,Encoder-Decoder,MegaBlocks
87,27.452831268310547,3,moe_l3_decode,Encoder-Decoder,MegaBlocks
88,27.44739151000977,3,moe_l3_decode,Encoder-Decoder,MegaBlocks
89,27.471391677856445,3,moe_l3_decode,Encoder-Decoder,MegaBlocks
90,27.64735984802246,3,moe_l3_decode,Encoder-Decoder,MegaBlocks
91,27.484224319458008,3,moe_l3_decode,Encoder-Decoder,MegaBlocks
92,27.46956825256348,3,moe_l3_decode,Encoder-Decoder,MegaBlocks
93,27.5699520111084,3,moe_l3_decode,Encoder-Decoder,MegaBlocks
94,27.851680755615234,3,moe_l3_decode,Encoder-Decoder,MegaBlocks
95,27.46003150939941,3,moe_l3_decode,Encoder-Decoder,MegaBlocks
